,id,region,year,manufacturer,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,state,price
23089,23089,inland empire,2016,toyota,2,4,hybrid,149873,clean,automatic,fwd,compact,sedan,black,ca,6359.0
23090,23090,detroit metro,2016,audi,2,4,gas,183373,clean,automatic,4wd,full-size,sedan,black,mi,9232.0
23091,23091,el paso,2012,ford,1,4,gas,15626,rebuilt,automatic,fwd,full-size,SUV,black,tx,20952.0
23092,23092,palm springs,1996,ford,2,6,gas,39087,,manual,rwd,mid-size,,silver,ca,21145.0
23093,23093,appleton-oshkosh-FDL,2011,ford,3,8,gas,162005,clean,automatic,rwd,full-size,sedan,black,wi,6081.0
23094,23094,daytona beach,2009,ford,2,8,gas,114459,clean,automatic,4wd,full-size,sedan,black,fl,12104.0
23095,23095,philadelphia,2016,kia,2,4,gas,106935,clean,automatic,fwd,compact,sedan,blue,pa,8306.0
23096,23096,charlotte,2013,ford,2,6,gas,96083,clean,automatic,rwd,full-size,SUV,white,nc,25312.0
23097,23097,dallas / fort worth,2012,kia,2,4,gas,54135,rebuilt,automatic,fwd,full-size,sedan,black,tx,19462.0
23098,23098,central NJ,2008,honda,3,4,gas,184985,clean,automatic,fwd,compact,hatchback,black,nj,3414.0
23099,23099,rhode island,2012,toyota,2,4,diesel,241457,clean,automatic,4wd,full-size,truck,silver,ri,23345.0
23100,23100,st cloud,2008,ford,1,6,diesel,-1,clean,automatic,4wd,full-size,pickup,black,mn,9779.0
23101,23101,wichita,2005,ram,2,8,gas,143419,clean,automatic,4wd,full-size,sedan,white,,19221.0
23102,23102,phoenix,2009,ford,2,6,gas,135262,clean,automatic,fwd,mid-size,SUV,white,az,23377.0
23103,23103,mcallen / edinburg,2010,honda,3,4,gas,79208,clean,automatic,fwd,full-size,sedan,silver,tx,1559.0
23104,23104,asheville,2013,acura,4,6,gas,156021,clean,automatic,fwd,full-size,SUV,silver,nc,3027.0
23105,23105,richmond,2012,toyota,3,6,gas,200184,clean,automatic,fwd,mid-size,SUV,black,va,5529.0
23106,23106,spokane / coeur d'alene,1997,ram,3,6,gas,77414,clean,manual,rwd,full-size,truck,grey,id,14945.0
23107,23107,southern maryland,2018,nissan,2,4,gas,107465,rebuilt,automatic,fwd,compact,hatchback,black,md,10390.0
23108,23108,chicago,1996,chrysler,2,6,gas,160989,clean,automatic,fwd,full-size,SUV,black,il,4948.0
23109,23109,memphis,2009,toyota,1,6,gas,222659,clean,automatic,4wd,full-size,SUV,green,tn,17030.0
23110,23110,los angeles,2016,volkswagen,3,4,gas,77689,rebuilt,automatic,fwd,compact,hatchback,black,ca,22624.0
23111,23111,fargo / moorhead,2011,chevrolet,2,4,gas,94258,clean,automatic,fwd,full-size,sedan,grey,mn,15308.0
23112,23112,hickory / lenoir,2010,honda,2,6,gas,130047,clean,automatic,4wd,full-size,SUV,silver,,4388.0
23113,23113,mansfield,2015,honda,2,4,gas,212936,clean,automatic,fwd,compact,hatchback,black,oh,4987.0
23114,23114,south florida,2006,buick,3,6,gas,-1,salvage,automatic,fwd,mid-size,sedan,black,fl,6775.0
23115,23115,vermont,2013,kia,2,4,gas,104328,clean,automatic,4wd,full-size,SUV,black,vt,17660.0
23116,23116,central NJ,2016,acura,4,4,gas,223151,clean,automatic,fwd,compact,sedan,black,nj,7601.0
23117,23117,south coast,2011,ford,2,8,gas,77858,clean,automatic,4wd,full-size,truck,white,ma,30676.0
23118,23118,new hampshire,2014,dodge,1,4,gas,138914,clean,automatic,4wd,mid-size,SUV,silver,nh,12977.0
23119,23119,wichita,2013,bmw,1,4,gas,47186,salvage,automatic,rwd,mid-size,sedan,black,ks,19231.0
23120,23120,south jersey,2002,buick,4,6,gas,70355,clean,automatic,4wd,full-size,SUV,silver,nj,6255.0
23121,23121,st cloud,2010,gmc,2,8,diesel,119149,clean,manual,4wd,full-size,truck,black,mn,20084.0
23122,23122,tampa bay area,2012,ford,2,6,gas,84124,clean,automatic,fwd,mid-size,SUV,silver,fl,7631.0
23123,23123,pittsburgh,2005,gmc,3,6,,135497,clean,automatic,fwd,full-size,truck,silver,pa,5389.0
23124,23124,rochester,2017,ford,1,6,gas,7607,clean,automatic,4wd,mid-size,truck,white,ny,17318.0
23125,23125,boise,2009,ram,4,8,gas,213486,clean,automatic,4wd,full-size,pickup,black,id,6043.0
23126,23126,seattle-tacoma,2003,bmw,3,8,,155732,rebuilt,manual,rwd,full-size,convertible,black,wa,22266.0
23127,23127,boston,2013,bmw,2,6,gas,150391,clean,automatic,4wd,mid-size,SUV,black,ma,11321.0
23128,23128,tucson,2011,dodge,2,4,gas,35148,rebuilt,automatic,fwd,mid-size,sedan,blue,az,20009.0
23129,23129,rhode island,2009,jeep,2,6,gas,82142,clean,automatic,rwd,full-size,SUV,white,,15817.0
23130,23130,wichita,1963,chevrolet,1,4,gas,16921,salvage,automatic,rwd,mid-size,SUV,green,ks,16542.0
23131,23131,baltimore,2010,bmw,1,4,gas,145363,clean,automatic,rwd,mid-size,sedan,blue,md,8233.0
23132,23132,albany,2001,bmw,1,6,gas,128475,clean,automatic,fwd,mid-size,sedan,silver,ny,4670.0
23133,23133,rhode island,2007,jeep,4,6,gas,165954,clean,manual,4wd,full-size,pickup,grey,,6471.0
23134,23134,cincinnati,2015,ford,2,6,,106264,clean,automatic,4wd,full-size,pickup,black,oh,24589.0
23135,23135,albany,1994,bmw,2,8,gas,78663,clean,manual,rwd,compact,coupe,white,,8304.0
23136,23136,mankato,2004,saturn,2,4,gas,121068,clean,manual,fwd,mid-size,sedan,silver,mn,5094.0
23137,23137,treasure coast,2015,chevrolet,3,4,gas,124602,clean,automatic,fwd,full-size,SUV,green,fl,6217.0
23138,23138,green bay,2014,honda,3,6,gas,129279,clean,automatic,4wd,full-size,SUV,white,wi,26104.0
23139,23139,akron / canton,2002,bmw,3,4,gas,101587,clean,automatic,fwd,full-size,SUV,green,,7120.0
23140,23140,santa fe / taos,2020,honda,1,3,gas,15371,lien,manual,4wd,full-size,truck,silver,nm,20128.0
23141,23141,rochester,2008,acura,2,6,gas,104147,clean,automatic,4wd,mid-size,SUV,silver,ny,9456.0
23142,23142,"washington, DC",2012,hyundai,2,4,gas,145085,clean,automatic,fwd,full-size,sedan,black,dc,4611.0
23143,23143,lehigh valley,2013,chrysler,2,6,gas,44392,clean,automatic,fwd,mid-size,SUV,grey,,5976.0
23144,23144,redding,2010,jeep,2,4,,116678,clean,automatic,fwd,full-size,SUV,silver,,9087.0
23145,23145,salt lake city,2016,ford,2,6,diesel,32309,rebuilt,automatic,4wd,full-size,truck,silver,,53310.0
23146,23146,south florida,2010,ram,2,6,gas,114949,clean,automatic,rwd,full-size,SUV,white,,8930.0
23147,23147,utica-rome-oneida,2014,ford,3,6,diesel,112616,clean,automatic,rwd,full-size,truck,black,ny,21760.0
23148,23148,panama city,2015,lincoln,4,6,gas,122303,clean,manual,fwd,mid-size,sedan,black,fl,5051.0
23149,23149,bend,2015,toyota,2,6,gas,178443,clean,manual,4wd,mid-size,SUV,black,,9805.0
23150,23150,albany,2009,mercedes-benz,2,6,gas,142562,clean,manual,rwd,mid-size,SUV,silver,ny,12742.0
23151,23151,western massachusetts,2007,chevrolet,3,8,gas,44185,clean,automatic,rwd,full-size,van,black,ma,7934.0
23152,23152,sarasota-bradenton,2012,volkswagen,2,4,hybrid,126334,rebuilt,automatic,fwd,mid-size,sedan,red,,8482.0
23153,23153,madison,2012,bmw,2,4,gas,86888,clean,automatic,fwd,mid-size,SUV,black,wi,6678.0
23154,23154,new york city,2011,nissan,2,6,gas,112799,clean,automatic,fwd,full-size,sedan,green,ny,4320.0
23155,23155,charlotte,2016,toyota,1,6,gas,198530,clean,automatic,fwd,compact,sedan,white,nc,14812.0
23156,23156,knoxville,2013,ford,3,4,gas,97618,clean,manual,fwd,full-size,sedan,white,tn,6612.0
23157,23157,tampa bay area,2017,volkswagen,2,4,gas,100079,rebuilt,other,fwd,compact,sedan,black,fl,9582.0
23158,23158,san antonio,2007,bmw,2,6,gas,102496,clean,automatic,rwd,full-size,SUV,black,tx,4788.0
23159,23159,fargo / moorhead,1993,bmw,3,6,gas,128912,clean,automatic,4wd,mid-size,SUV,black,mn,5220.0
23160,23160,philadelphia,2013,ram,2,8,diesel,151584,clean,automatic,4wd,full-size,pickup,white,,19108.0
23161,23161,inland empire,2014,mitsubishi,1,4,gas,7807,clean,automatic,fwd,full-size,sedan,blue,ca,36686.0
23162,23162,kennewick-pasco-richland,2007,mazda,4,4,gas,133276,clean,manual,fwd,compact,hatchback,green,wa,1923.0
23163,23163,new york city,2011,chevrolet,3,4,gas,31098,lien,other,fwd,mid-size,coupe,black,ny,12791.0
23164,23164,mcallen / edinburg,2014,nissan,1,4,gas,106464,clean,automatic,4wd,mid-size,SUV,black,tx,36109.0
23165,23165,rhode island,2012,jeep,3,6,gas,149326,clean,automatic,4wd,mid-size,SUV,black,ri,20990.0
23166,23166,bend,2001,ram,2,6,diesel,142198,clean,automatic,4wd,full-size,truck,white,or,15368.0
23167,23167,buffalo,2015,ford,2,6,gas,76849,clean,automatic,fwd,full-size,van,black,ny,20631.0
23168,23168,northern michigan,2010,jeep,3,6,diesel,100539,clean,automatic,4wd,mid-size,SUV,black,,8753.0
23169,23169,hattiesburg,2013,ford,2,4,gas,99626,clean,other,fwd,full-size,sedan,silver,ms,8515.0
23170,23170,inland empire,1980,ford,2,4,gas,100115,clean,automatic,fwd,compact,coupe,white,ca,6556.0
23171,23171,yakima,2014,ford,2,6,gas,89475,salvage,automatic,fwd,full-size,pickup,white,wa,7362.0
23172,23172,austin,1999,chevrolet,4,6,gas,172501,clean,automatic,fwd,full-size,SUV,silver,,2238.0
23173,23173,northern michigan,2012,jeep,2,8,gas,104060,clean,automatic,4wd,full-size,sedan,black,mi,27420.0
23174,23174,sacramento,2012,dodge,3,6,gas,153464,clean,automatic,fwd,mid-size,sedan,red,ca,6740.0
23175,23175,las vegas,2009,ford,3,8,diesel,28451,clean,automatic,rwd,full-size,sedan,white,nv,20435.0
23176,23176,south coast,1997,ram,3,8,,96634,clean,manual,4wd,full-size,truck,green,ma,8577.0
23177,23177,hattiesburg,2006,chevrolet,1,8,gas,41361,clean,automatic,rwd,full-size,pickup,blue,,48344.0
23178,23178,central NJ,1950,bmw,1,6,gas,25946,clean,manual,rwd,mid-size,truck,white,nj,27061.0
23179,23179,dallas / fort worth,2014,ford,3,6,gas,83696,lien,manual,fwd,compact,coupe,white,tx,11639.0
23180,23180,sioux falls / SE SD,2015,ford,1,8,diesel,44049,clean,automatic,4wd,full-size,pickup,red,sd,18349.0
23181,23181,rochester,2008,acura,4,6,gas,167973,clean,automatic,fwd,full-size,SUV,black,,3572.0
23182,23182,cleveland,2016,chevrolet,2,4,gas,50200,clean,automatic,fwd,full-size,SUV,blue,,32989.0
23183,23183,greenville / upstate,2012,ford,2,8,gas,84483,clean,manual,4wd,full-size,SUV,blue,sc,19778.0
23184,23184,columbus,2011,kia,2,4,gas,7586,clean,automatic,fwd,full-size,sedan,blue,oh,7285.0
23185,23185,new york city,2014,lexus,2,8,gas,79637,lien,automatic,4wd,full-size,SUV,black,ny,7921.0
23186,23186,central NJ,2010,audi,1,6,gas,75125,clean,automatic,fwd,mid-size,sedan,black,nj,22194.0
23187,23187,columbus,2012,toyota,2,4,gas,103005,clean,automatic,fwd,mid-size,SUV,blue,oh,8845.0
23188,23188,palm springs,2009,bmw,2,6,gas,87214,clean,automatic,fwd,mid-size,coupe,silver,ca,14661.0
23189,23189,hickory / lenoir,2002,audi,2,4,gas,160365,clean,automatic,4wd,mid-size,SUV,grey,nc,2690.0
23190,23190,eau claire,2007,ford,2,8,diesel,108638,clean,automatic,4wd,full-size,SUV,black,wi,25627.0
23191,23191,sarasota-bradenton,2012,volkswagen,2,4,gas,64278,rebuilt,manual,fwd,compact,sedan,red,fl,4757.0
23192,23192,hartford,2012,ford,1,4,gas,261364,clean,automatic,fwd,mid-size,sedan,white,,7979.0
23193,23193,hawaii,2013,honda,1,4,gas,42985,clean,automatic,fwd,mid-size,sedan,silver,,10758.0
23194,23194,dothan,2003,ford,3,6,gas,130742,clean,automatic,fwd,full-size,coupe,green,al,1070.0
23195,23195,san antonio,2009,ram,2,6,diesel,91752,clean,automatic,4wd,full-size,truck,black,tx,31089.0
23196,23196,hartford,2009,ford,2,4,gas,125257,clean,automatic,4wd,full-size,pickup,grey,ct,5624.0
23197,23197,redding,2011,toyota,2,4,gas,103661,clean,manual,fwd,compact,sedan,black,ca,7693.0
23198,23198,"washington, DC",2012,chevrolet,3,4,gas,210901,clean,automatic,4wd,full-size,truck,blue,dc,7636.0
23199,23199,albany,2012,honda,3,4,gas,82628,rebuilt,automatic,fwd,full-size,sedan,black,ny,6259.0
23200,23200,indianapolis,2016,ford,2,8,gas,26156,clean,automatic,rwd,mid-size,coupe,white,in,40018.0
23201,23201,altoona-johnstown,1990,bmw,2,6,gas,39592,clean,manual,rwd,mid-size,coupe,black,pa,8801.0
23202,23202,san antonio,2013,ford,2,6,gas,126082,clean,automatic,fwd,full-size,SUV,white,tx,8138.0
23203,23203,north jersey,2017,ford,2,6,gas,54228,clean,automatic,4wd,full-size,SUV,black,nj,28868.0
23204,23204,eastern CO,1994,pontiac,3,4,gas,115888,clean,automatic,fwd,mid-size,coupe,silver,co,3899.0
23205,23205,topeka,2014,jeep,3,8,gas,100570,rebuilt,automatic,4wd,full-size,SUV,black,ks,27180.0
23206,23206,richmond,2009,ram,3,8,diesel,113096,clean,automatic,rwd,full-size,pickup,black,va,24024.0
23207,23207,detroit metro,2012,pontiac,2,4,,115693,clean,automatic,fwd,mid-size,sedan,silver,,5121.0
23208,23208,inland empire,2015,ram,2,6,diesel,19806,clean,automatic,4wd,full-size,pickup,blue,ca,27337.0
23209,23209,buffalo,2008,ram,1,6,gas,118584,clean,automatic,4wd,full-size,pickup,blue,ny,20140.0
23210,23210,wichita,2008,ford,4,8,,138201,clean,automatic,rwd,full-size,SUV,green,ks,6331.0
23211,23211,syracuse,2010,ram,2,6,gas,80355,clean,automatic,4wd,full-size,pickup,black,,15692.0
23212,23212,western KY,2013,mazda,1,4,gas,184063,clean,manual,fwd,compact,sedan,silver,ky,7335.0
23213,23213,baltimore,2016,honda,3,4,gas,93509,clean,manual,fwd,mid-size,SUV,blue,md,9689.0
23214,23214,binghamton,2008,nissan,2,4,gas,155566,clean,automatic,fwd,mid-size,SUV,red,ny,7029.0
23215,23215,albuquerque,2011,mazda,3,4,gas,150087,clean,automatic,fwd,compact,coupe,blue,nm,4667.0
23216,23216,central NJ,1998,ram,1,8,diesel,168257,clean,automatic,4wd,full-size,pickup,silver,nj,12396.0
23217,23217,madison,2006,ford,2,6,gas,110452,clean,automatic,4wd,mid-size,SUV,red,wi,23124.0
23218,23218,central NJ,2006,ford,2,6,gas,126127,clean,manual,rwd,full-size,pickup,white,nj,25364.0
23219,23219,springfield,2012,toyota,2,4,gas,126915,clean,manual,fwd,compact,SUV,black,il,12415.0
23220,23220,dayton / springfield,2018,volkswagen,2,4,gas,120497,rebuilt,automatic,fwd,compact,sedan,blue,oh,3322.0
23221,23221,bellingham,2014,chevrolet,3,4,gas,99613,clean,automatic,fwd,mid-size,SUV,green,wa,12416.0
23222,23222,east idaho,2004,ford,3,8,gas,103570,clean,manual,rwd,full-size,truck,black,id,12604.0
23223,23223,dallas / fort worth,2007,toyota,4,4,gas,136495,clean,manual,fwd,compact,sedan,blue,tx,2483.0
23224,23224,albany,2014,mercedes-benz,2,6,gas,146101,rebuilt,automatic,fwd,mid-size,SUV,black,ny,11021.0
23225,23225,rochester,2002,cadillac,4,6,gas,189963,clean,automatic,4wd,full-size,sedan,blue,,10073.0
23226,23226,central NJ,1969,ford,3,6,gas,102409,clean,automatic,rwd,full-size,truck,white,nj,29196.0
23227,23227,south florida,2014,ford,2,4,gas,49601,rebuilt,automatic,fwd,mid-size,SUV,black,fl,9912.0
23228,23228,san diego,2014,kia,2,4,gas,95131,clean,manual,fwd,mid-size,hatchback,silver,ca,9102.0
23229,23229,boston,1998,ram,2,8,diesel,34095,clean,manual,4wd,full-size,pickup,green,ma,16867.0
23230,23230,treasure coast,2011,toyota,2,6,gas,47215,salvage,automatic,4wd,mid-size,SUV,silver,fl,22188.0
23231,23231,vermont,2015,chevrolet,1,4,gas,24243,clean,automatic,4wd,full-size,SUV,blue,vt,30298.0
23232,23232,palm springs,2013,bmw,2,6,gas,85790,clean,automatic,fwd,mid-size,sedan,black,ca,9931.0
23233,23233,western slope,2013,bmw,2,6,gas,63453,clean,automatic,4wd,full-size,SUV,black,co,24755.0
23234,23234,atlanta,2007,jeep,2,6,,303272,clean,automatic,4wd,mid-size,SUV,grey,ga,1098.0
23235,23235,st cloud,2010,ford,2,6,gas,147999,clean,automatic,4wd,compact,SUV,silver,mn,10050.0
23236,23236,long island,1993,gmc,3,6,gas,132736,clean,automatic,rwd,full-size,van,white,ny,4130.0
23237,23237,los angeles,2006,bmw,2,8,gas,22077,rebuilt,automatic,rwd,full-size,convertible,black,ca,19772.0
23238,23238,battle creek,2002,jeep,2,6,gas,253058,clean,automatic,4wd,full-size,SUV,blue,mi,7905.0
23239,23239,bellingham,2004,dodge,3,8,,127953,clean,manual,fwd,compact,coupe,green,wa,5457.0
23240,23240,albany,2014,chevrolet,3,4,gas,71092,clean,other,fwd,compact,sedan,grey,ny,7759.0
23241,23241,philadelphia,2012,honda,2,4,,141528,clean,automatic,fwd,full-size,sedan,white,pa,7463.0
23242,23242,south jersey,1995,ford,4,8,gas,329112,clean,manual,rwd,full-size,sedan,white,nj,6107.0
23243,23243,tyler / east TX,1985,cadillac,2,8,gas,199751,clean,automatic,fwd,full-size,SUV,black,,5221.0
23244,23244,central NJ,2006,bmw,2,6,gas,275764,clean,automatic,fwd,mid-size,SUV,grey,nj,1866.0
23245,23245,boise,2005,jeep,3,4,gas,132315,lien,manual,4wd,mid-size,SUV,black,id,4954.0
23246,23246,central NJ,2007,toyota,2,6,gas,73325,clean,automatic,rwd,mid-size,SUV,grey,nj,3268.0
23247,23247,wilmington,2013,ford,2,4,gas,115648,clean,automatic,4wd,compact,sedan,black,de,6933.0
23248,23248,modesto,2014,chevrolet,2,4,gas,215183,rebuilt,automatic,fwd,mid-size,SUV,silver,ca,5687.0
23249,23249,columbia,2003,ford,3,8,gas,76349,clean,automatic,rwd,full-size,pickup,silver,sc,9557.0
23250,23250,cleveland,2011,chevrolet,4,6,gas,162693,clean,automatic,fwd,mid-size,sedan,black,oh,2004.0
23251,23251,south jersey,2013,toyota,2,4,hybrid,89118,clean,automatic,fwd,compact,hatchback,green,nj,5846.0
23252,23252,western slope,2015,bmw,2,6,gas,114483,lien,automatic,4wd,full-size,SUV,black,co,18547.0
23253,23253,reno / tahoe,1988,cadillac,2,8,gas,92172,clean,other,4wd,full-size,SUV,black,ca,4487.0
23254,23254,valdosta,1985,bmw,1,8,gas,144043,clean,automatic,rwd,full-size,sedan,black,ga,5530.0
23255,23255,los angeles,2016,bmw,1,6,gas,29649,clean,automatic,4wd,full-size,sedan,black,ca,34329.0
23256,23256,tulsa,2010,chevrolet,3,8,gas,183019,clean,automatic,4wd,full-size,truck,silver,ok,19165.0
23257,23257,chicago,2000,ford,2,8,gas,85883,clean,manual,rwd,full-size,pickup,black,il,18294.0
23258,23258,hudson valley,1988,chevrolet,4,8,diesel,142025,missing,manual,4wd,full-size,SUV,green,ny,2936.0
23259,23259,duluth / superior,2016,gmc,2,6,gas,-1,clean,manual,4wd,full-size,SUV,black,mn,13388.0
23260,23260,syracuse,1937,ford,2,6,gas,19414,clean,manual,rwd,full-size,pickup,white,ny,39197.0
23261,23261,rhode island,2015,bmw,2,6,gas,62686,clean,automatic,fwd,mid-size,sedan,grey,ri,10334.0
23262,23262,vermont,2013,honda,3,4,gas,32151,rebuilt,automatic,fwd,mid-size,sedan,silver,,14218.0
23263,23263,central NJ,2008,ram,2,6,gas,158903,,automatic,fwd,full-size,,black,nj,21307.0
23264,23264,dallas / fort worth,2006,buick,2,6,gas,127790,clean,automatic,fwd,mid-size,SUV,blue,tx,6743.0
23265,23265,pueblo,1999,ford,4,8,gas,201465,clean,manual,4wd,full-size,truck,green,co,18345.0
23266,23266,orlando,2011,ford,4,4,gas,96857,clean,automatic,rwd,full-size,coupe,red,fl,15978.0
23267,23267,rhode island,2006,bmw,4,6,gas,110953,rebuilt,automatic,fwd,mid-size,coupe,black,ri,4547.0
23268,23268,ann arbor,2006,mitsubishi,2,4,gas,94065,clean,automatic,fwd,compact,sedan,silver,mi,9130.0
23269,23269,las vegas,2017,chevrolet,3,4,gas,78376,clean,automatic,fwd,full-size,coupe,white,nv,30795.0
23270,23270,youngstown,2016,ford,2,8,gas,31271,lien,automatic,rwd,mid-size,coupe,black,oh,18570.0
23271,23271,boston,2017,bmw,1,4,gas,81302,rebuilt,automatic,fwd,mid-size,sedan,black,ma,5998.0
23272,23272,bismarck,1987,ford,4,8,gas,105236,parts only,automatic,rwd,full-size,coupe,green,nd,6252.0
23273,23273,baltimore,1999,buick,2,6,gas,149652,clean,automatic,fwd,mid-size,SUV,blue,md,26387.0
23274,23274,hartford,2005,toyota,2,4,gas,164583,clean,automatic,fwd,mid-size,SUV,grey,ct,2551.0
23275,23275,ft myers / SW florida,2000,toyota,2,8,gas,88995,clean,automatic,4wd,full-size,SUV,white,fl,23441.0
23276,23276,western massachusetts,2009,jeep,2,6,gas,97104,clean,automatic,4wd,full-size,truck,black,ma,17883.0
23277,23277,nashville,1973,chevrolet,4,8,gas,31136,clean,manual,rwd,full-size,coupe,green,,14548.0
23278,23278,killeen / temple / ft hood,2017,bmw,1,6,gas,44253,parts only,automatic,4wd,mid-size,SUV,black,tx,24356.0
23279,23279,"washington, DC",2014,ram,3,8,diesel,249052,clean,automatic,4wd,full-size,truck,black,dc,10141.0
23280,23280,western slope,2017,lexus,2,4,gas,54427,clean,manual,4wd,mid-size,SUV,black,co,26000.0
23281,23281,south dakota,2016,honda,2,4,gas,-1,clean,manual,fwd,compact,SUV,silver,,8650.0
23282,23282,baltimore,1998,bmw,3,8,gas,131087,clean,automatic,rwd,full-size,convertible,black,md,7474.0
23283,23283,ft myers / SW florida,2017,subaru,2,4,gas,108712,clean,automatic,fwd,mid-size,SUV,black,fl,20861.0
23284,23284,dayton / springfield,1999,toyota,4,4,gas,215934,clean,manual,fwd,mid-size,SUV,white,oh,2219.0
23285,23285,louisville,2013,ford,2,6,gas,115077,clean,automatic,4wd,full-size,SUV,silver,ky,6581.0
23286,23286,peoria,2000,chevrolet,2,8,gas,253682,clean,automatic,4wd,full-size,pickup,black,il,5891.0
23287,23287,eugene,2002,toyota,3,6,gas,271866,clean,automatic,4wd,full-size,SUV,black,or,4633.0
23288,23288,wichita,2012,ram,2,6,diesel,72133,,automatic,4wd,full-size,,black,ks,15732.0
23289,23289,phoenix,2014,ford,2,8,gas,106932,clean,automatic,4wd,full-size,sedan,white,az,23208.0
